,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Price,Year,Month
6975,AMER-2021-112144,2021-06-28,Irene Graham,Chile,Puente Alto,AMER,LATAM,Sony,Tech,Strategic,FinanceHub,5.904,2,0.2,1.9926,3.69,2021,6
6976,AMER-2021-112144,2021-06-28,Irene Graham,Chile,Puente Alto,AMER,LATAM,Sony,Tech,Strategic,SaaS Connector Pack,621.76,4,0.2,46.632,194.29999999999998,2021,6
6977,EMEA-2022-119298,2022-11-26,Sean Scott,United Arab Emirates,Dubai,EMEA,MEA,Prudential Financial,Finance,SMB,Site Analytics,59.98,2,0.0,17.994,29.99,2022,11
6978,EMEA-2023-155159,2023-11-26,Molly Rees,Finland,Helsinki,EMEA,NOR,Goldman Sachs Group,Finance,SMB,Support,48.87,9,0.0,23.9463,5.43,2023,11
6979,AMER-2023-149076,2023-01-15,Zoe Hodges,United States,New York City,AMER,NAMER,Royal Dutch Shell,Energy,SMB,Support,154.9,5,0.0,69.705,30.98,2023,1
6980,EMEA-2020-146990,2020-11-07,Dominic Bell,United Kingdom,London,EMEA,UKIR,Mitsubishi,Manufacturing,Strategic,Storage,5.92,4,0.0,2.8416,1.48,2020,11
6981,EMEA-2020-146990,2020-11-07,Dominic Bell,United Kingdom,London,EMEA,UKIR,Mitsubishi,Manufacturing,Strategic,Support,30.18,3,0.0,13.8828,10.06,2020,11
6982,AMER-2022-116526,2022-09-02,Jonathan Ball,Brazil,São Paulo,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,ContactMatcher,24.1,5,0.0,11.086,4.82,2022,9
6983,AMER-2022-116526,2022-09-02,Jonathan Ball,Brazil,São Paulo,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,Site Analytics,8.78,1,0.0,2.2828,8.78,2022,9
6984,AMER-2022-116526,2022-09-02,Jonathan Ball,Brazil,São Paulo,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,OneView,376.74,4,0.1,71.162,104.65,2022,9
6985,AMER-2022-116526,2022-09-02,Jonathan Ball,Brazil,São Paulo,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,ContactMatcher,29.52,4,0.0,14.4648,7.38,2022,9
6986,AMER-2022-116526,2022-09-02,Jonathan Ball,Brazil,São Paulo,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,ChatBot Plugin,11.96,2,0.0,2.99,5.98,2022,9
6987,AMER-2022-116526,2022-09-02,Jonathan Ball,Brazil,São Paulo,AMER,LATAM,AmerisourceBergen,Healthcare,SMB,ContactMatcher,26.4,5,0.0,12.672,5.279999999999999,2022,9
6988,EMEA-2023-158561,2023-11-12,Chloe Underwood,Germany,Stuttgart,EMEA,EU-WEST,American Express,Finance,Strategic,OneView,1158.12,5,0.2,130.2885,289.53,2023,11
6989,APJ-2023-165099,2023-12-12,Paul Harris,Japan,Kyoto,APJ,JAPN,PepsiCo,Consumer Products,SMB,OneView,1.392,2,0.8,-3.7584,3.4800000000000004,2023,12
6990,EMEA-2021-109386,2021-11-08,Gordon Baker,Spain,Barcelona,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,OneView,44.43,3,0.0,18.6606,14.81,2021,11
6991,EMEA-2021-109386,2021-11-08,Gordon Baker,Spain,Barcelona,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,Site Analytics,226.2,5,0.0,58.812,45.239999999999995,2021,11
6992,EMEA-2021-109386,2021-11-08,Gordon Baker,Spain,Barcelona,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,SaaS Connector Pack,186.54,3,0.0,41.0388,62.18,2021,11
6993,EMEA-2021-109386,2021-11-08,Gordon Baker,Spain,Barcelona,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,ChatBot Plugin,265.86,7,0.0,79.758,37.980000000000004,2021,11
6994,EMEA-2021-109386,2021-11-08,Gordon Baker,Spain,Barcelona,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,ChatBot Plugin,27.9,5,0.0,6.975,5.58,2021,11
6995,EMEA-2021-166800,2021-11-19,Andrew Slater,Israel,Tel Aviv,EMEA,EU-EAST,Costco Wholesale,Retail,Strategic,OneView,31.08,4,0.0,8.3916,7.77,2021,11
6996,APJ-2023-117443,2023-12-24,Gabrielle Ogden,Australia,Melbourne,APJ,ANZ,Royal Dutch Shell,Energy,Strategic,ContactMatcher,13.84,4,0.8,-22.144,17.300000000000004,2023,12
6997,APJ-2023-117443,2023-12-24,Gabrielle Ogden,Australia,Melbourne,APJ,ANZ,Royal Dutch Shell,Energy,Strategic,Support,175.872,4,0.2,63.7536,54.96,2023,12
6998,AMER-2022-134369,2022-09-17,Natalie Newman,United States,Columbia,AMER,NAMER,Nestle,Consumer Products,Enterprise,Support,12.96,2,0.0,6.3504,6.48,2022,9
6999,EMEA-2023-123687,2023-05-27,Felicity Henderson,Ireland,Dublin,EMEA,UKIR,Bank of America Corp.,Finance,Strategic,OneView,208.44,3,0.0,62.532,69.48,2023,5
7000,EMEA-2023-123687,2023-05-27,Felicity Henderson,Ireland,Dublin,EMEA,UKIR,Bank of America Corp.,Finance,Strategic,Support,25.76,2,0.0,0.7728,12.88,2023,5
7001,APJ-2021-104871,2021-03-30,Julian Short,Australia,Perth,APJ,ANZ,Glencore,Misc,Enterprise,FinanceHub,366.744,4,0.3,-110.0232,130.98000000000002,2021,3
7002,AMER-2020-133158,2020-08-19,Simon Taylor,United States,New York City,AMER,NAMER,Engie,Energy,Strategic,SaaS Connector Pack,289.24,7,0.0,26.0316,41.32,2020,8
7003,AMER-2020-133158,2020-08-19,Simon Taylor,United States,New York City,AMER,NAMER,Engie,Energy,Strategic,ContactMatcher,69.456,2,0.2,22.5732,43.41,2020,8
7004,APJ-2020-126333,2020-12-23,Joanne Harris,Japan,Shizuoka,APJ,JAPN,Johnson & Johnson,Healthcare,Strategic,Support,5.184,1,0.2,1.8144,6.4799999999999995,2020,12
7005,EMEA-2021-141740,2021-11-01,Caroline Burgess,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,Finance,SMB,FinanceHub,205.164,2,0.1,13.6776,113.97999999999999,2021,11
7006,APJ-2020-119466,2020-12-15,Blake Campbell,Australia,Sydney,APJ,ANZ,AT&T,Communications,Strategic,SaaS Connector Pack,8.544,2,0.6,-7.476,10.68,2020,12
7007,AMER-2021-154823,2021-08-21,Brandon Kerr,Mexico,Toluca,AMER,LATAM,J.P. Morgan Chase & Co.,Finance,Strategic,ContactMatcher,12.828,2,0.7,-8.9796,21.379999999999995,2021,8
7008,AMER-2021-154823,2021-08-21,Brandon Kerr,Mexico,Toluca,AMER,LATAM,J.P. Morgan Chase & Co.,Finance,Strategic,FinanceHub,598.458,3,0.3,-42.747,284.98,2021,8
7009,AMER-2021-154823,2021-08-21,Brandon Kerr,Mexico,Toluca,AMER,LATAM,J.P. Morgan Chase & Co.,Finance,Strategic,SaaS Connector Pack,25.984,1,0.2,-3.8976,32.48,2021,8
7010,EMEA-2020-135881,2020-05-23,Michelle Langdon,United Kingdom,London,EMEA,UKIR,Lukoil,Energy,SMB,ContactMatcher,17.96,5,0.2,5.837,4.49,2020,5
7011,EMEA-2020-135881,2020-05-23,Michelle Langdon,United Kingdom,London,EMEA,UKIR,Lukoil,Energy,SMB,Support,5.04,2,0.0,0.1512,2.52,2020,5
7012,EMEA-2020-135881,2020-05-23,Michelle Langdon,United Kingdom,London,EMEA,UKIR,Lukoil,Energy,SMB,OneView,208.16,1,0.0,56.2032,208.16,2020,5
7013,AMER-2023-141201,2023-12-10,Christian Kerr,United States,Jackson,AMER,NAMER,Volkswagen,Manufacturing,Enterprise,Marketing Suite,148.257,3,0.15,15.6978,58.14000000000001,2023,12
7014,EMEA-2020-114790,2020-03-11,Carol Berry,Ireland,Cork,EMEA,UKIR,American Express,Finance,Strategic,OneView,146.76,3,0.0,38.1576,48.919999999999995,2020,3
7015,EMEA-2020-114790,2020-03-11,Carol Berry,Ireland,Cork,EMEA,UKIR,American Express,Finance,Strategic,Data Smasher,32.96,2,0.0,14.1728,16.48,2020,3
7016,EMEA-2020-114790,2020-03-11,Carol Berry,Ireland,Cork,EMEA,UKIR,American Express,Finance,Strategic,Site Analytics,587.97,3,0.0,164.6316,195.99,2020,3
7017,EMEA-2020-114790,2020-03-11,Carol Berry,United Kingdom,Belfast,EMEA,UKIR,American Express,Finance,Strategic,Support,14.94,3,0.0,7.0218,4.9799999999999995,2020,3
7018,EMEA-2022-154256,2022-06-24,Sue Ince,United Kingdom,London,EMEA,UKIR,Wells Fargo,Finance,SMB,FinanceHub,25.83,7,0.0,12.1401,3.69,2022,6
7019,EMEA-2020-124737,2020-08-23,Stephen Dyer,Russia,Moscow,EMEA,EU-EAST,AT&T,Communications,SMB,Support,15.552,3,0.2,5.4432,6.4799999999999995,2020,8
7020,EMEA-2020-124737,2020-08-23,Stephen Dyer,Russia,Moscow,EMEA,EU-EAST,AT&T,Communications,SMB,Support,6.8,1,0.2,0.51,8.5,2020,8
7021,EMEA-2020-124737,2020-08-23,Stephen Dyer,Russia,Moscow,EMEA,EU-EAST,AT&T,Communications,SMB,SaaS Connector Pack,4.224,3,0.2,1.2672,1.76,2020,8
7022,EMEA-2020-124737,2020-08-23,Stephen Dyer,Russia,Moscow,EMEA,EU-EAST,AT&T,Communications,SMB,Site Analytics,143.64,9,0.2,10.773,19.95,2020,8
7023,EMEA-2020-124737,2020-08-23,Stephen Dyer,Russia,Moscow,EMEA,EU-EAST,AT&T,Communications,SMB,Support,31.104,6,0.2,10.8864,6.4799999999999995,2020,8
7024,EMEA-2020-124737,2020-08-23,Stephen Dyer,Russia,Moscow,EMEA,EU-EAST,AT&T,Communications,SMB,Support,223.056,9,0.2,69.705,30.98,2020,8
7025,EMEA-2023-101840,2023-02-07,Dan Tucker,United Kingdom,London,EMEA,UKIR,Cigna,Healthcare,Strategic,Site Analytics,227.46,6,0.0,65.9634,37.910000000000004,2023,2
7026,EMEA-2023-101840,2023-02-07,Dan Tucker,United Kingdom,London,EMEA,UKIR,Cigna,Healthcare,Strategic,ContactMatcher,46.24,4,0.2,15.606,14.45,2023,2
7027,EMEA-2023-131653,2023-01-30,Emily Ogden,United Kingdom,London,EMEA,UKIR,Cigna,Healthcare,SMB,FinanceHub,5.22,2,0.0,2.4012,2.61,2023,1
7028,AMER-2022-157840,2022-12-21,Alexandra Morrison,Costa Rica,San José,AMER,LATAM,Humana,Healthcare,SMB,Support,33.9,5,0.0,15.594,6.779999999999999,2022,12
7029,EMEA-2022-145548,2022-11-12,Peter Knox,United Kingdom,London,EMEA,UKIR,Sprint Nextel,Communications,Strategic,Marketing Suite - Gold,28.14,3,0.0,7.8792,9.38,2022,11
7030,EMEA-2022-145548,2022-11-12,Peter Knox,United Kingdom,London,EMEA,UKIR,Sprint Nextel,Communications,Strategic,Data Smasher,36.0,2,0.0,6.48,18.0,2022,11
7031,EMEA-2022-145548,2022-11-12,Peter Knox,United Kingdom,London,EMEA,UKIR,Sprint Nextel,Communications,Strategic,ChatBot Plugin,92.94,3,0.0,25.0938,30.98,2022,11
7032,EMEA-2022-145548,2022-11-12,Peter Knox,United Kingdom,London,EMEA,UKIR,Sprint Nextel,Communications,Strategic,FinanceHub,245.646,3,0.1,8.1882,90.98,2022,11
7033,EMEA-2022-145548,2022-11-12,Peter Knox,United Kingdom,London,EMEA,UKIR,Sprint Nextel,Communications,Strategic,ContactMatcher,55.008,3,0.2,17.19,22.92,2022,11
7034,EMEA-2022-145548,2022-11-12,Peter Knox,United Kingdom,London,EMEA,UKIR,Sprint Nextel,Communications,Strategic,ContactMatcher,35.232,3,0.2,11.4504,14.68,2022,11
7035,AMER-2023-119494,2023-11-10,Bernadette Scott,United States,Seattle,AMER,NAMER,American Express,Finance,Strategic,FinanceHub,523.392,3,0.2,52.3392,218.08,2023,11
7036,EMEA-2020-124618,2020-05-02,Deirdre Ogden,Germany,Frankfurt,EMEA,EU-WEST,Goldman Sachs Group,Finance,SMB,Alchemy,479.984,2,0.2,89.997,299.98999999999995,2020,5
7037,EMEA-2023-161970,2023-09-23,Cameron Bower,Finland,Tampere,EMEA,NOR,Toyota Motor,Manufacturing,SMB,Support,12.96,2,0.0,6.2208,6.48,2023,9
7038,EMEA-2023-161970,2023-09-23,Cameron Bower,Finland,Tampere,EMEA,NOR,Toyota Motor,Manufacturing,SMB,ChatBot Plugin,17.94,3,0.0,6.4584,5.98,2023,9
7039,EMEA-2023-103443,2023-12-18,Grace Hodges,United Kingdom,London,EMEA,UKIR,Home Depot,Retail,SMB,Marketing Suite - Gold,166.72,2,0.0,41.68,83.36,2023,12
7040,EMEA-2023-103443,2023-12-18,Grace Hodges,United Kingdom,London,EMEA,UKIR,Home Depot,Retail,SMB,ContactMatcher,24.816,3,0.2,8.3754,10.339999999999998,2023,12
7041,EMEA-2023-103443,2023-12-18,Grace Hodges,United Kingdom,London,EMEA,UKIR,Home Depot,Retail,SMB,SaaS Connector Pack,124.36,2,0.0,27.3592,62.18,2023,12
7042,EMEA-2023-165358,2023-07-19,Irene Walsh,France,Paris,EMEA,EU-WEST,Wells Fargo,Finance,SMB,Alchemy,599.97,5,0.4,69.9965,199.99,2023,7
7043,EMEA-2023-165358,2023-07-19,Irene Walsh,France,Paris,EMEA,EU-WEST,Wells Fargo,Finance,SMB,FinanceHub,198.744,4,0.3,-14.196,70.98,2023,7
7044,EMEA-2023-165358,2023-07-19,Irene Walsh,France,Paris,EMEA,EU-WEST,Wells Fargo,Finance,SMB,Support,9.184,2,0.2,1.148,5.739999999999999,2023,7
7045,APJ-2022-160136,2022-11-04,Christian Lyman,Japan,Aichi,APJ,JAPN,Phillips 66,Energy,Strategic,Support,9.248,2,0.2,3.3524,5.779999999999999,2022,11
7046,AMER-2020-150581,2020-04-08,Boris Underwood,United States,Columbus,AMER,NAMER,Itochu,Finance,Enterprise,ContactMatcher,99.592,1,0.2,2.4898,124.49,2020,4
7047,AMER-2020-150581,2020-04-08,Boris Underwood,United States,Columbus,AMER,NAMER,Itochu,Finance,Enterprise,Data Smasher,399.96,4,0.0,139.986,99.99,2020,4
7048,EMEA-2022-119515,2022-08-15,Alexandra Slater,South Africa,Johannesburg,EMEA,MEA,Trafigura Group,Finance,SMB,Support,15.552,3,0.2,5.4432,6.4799999999999995,2022,8
7049,EMEA-2020-141355,2020-09-25,Andrew Sanderson,Russia,St Petersburg,EMEA,EU-EAST,Banco Santander,Finance,Enterprise,ChatBot Plugin,14.576,2,0.2,2.3686,9.11,2020,9
7050,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,ContactMatcher,209.6,5,0.2,68.12,52.4,2022,12
7051,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,ChatBot Plugin,23.32,2,0.0,6.0632,11.66,2022,12
7052,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,Support,30.98,1,0.0,13.941,30.98,2022,12
7053,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,Data Smasher,119.96,4,0.0,25.1916,29.99,2022,12
7054,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,FinanceHub,363.92,5,0.2,-31.843,90.97999999999999,2022,12
7055,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,ContactMatcher,35.808,3,0.2,11.19,14.92,2022,12
7056,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,ContactMatcher,122.688,9,0.2,39.8736,17.04,2022,12
7057,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,ContactMatcher,892.136,7,0.2,111.517,159.30999999999997,2022,12
7058,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,Marketing Suite - Gold,50.22,3,0.0,2.0088,16.74,2022,12
7059,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,OneView,83.42,2,0.0,24.1918,41.71,2022,12
7060,AMER-2022-165330,2022-12-12,Leonard Kelly,United States,San Francisco,AMER,NAMER,ConocoPhillips,Energy,SMB,ContactMatcher,5.872,2,0.2,2.1286,3.67,2022,12
7061,EMEA-2021-132633,2021-02-03,Sebastian Brown,Turkey,Izmir,EMEA,MEA,Phillips 66,Energy,Strategic,ContactMatcher,12.144,3,0.2,4.0986,5.06,2021,2
7062,EMEA-2022-157742,2022-12-30,Trevor Langdon,Belgium,Brussels,EMEA,EU-WEST,Target,Retail,SMB,SaaS Connector Pack - Gold,27.792,3,0.2,10.422,11.58,2022,12
7063,EMEA-2023-127712,2023-09-01,Pippa Chapman,Belgium,Brussels,EMEA,EU-WEST,China National Petroleum,Energy,Enterprise,Support,6.208,2,0.2,0.6984,3.88,2023,9
7064,EMEA-2023-169474,2023-02-05,Austin Stewart,United Kingdom,Liverpool,EMEA,UKIR,Ford Motor,Manufacturing,SMB,OneView,32.67,3,0.0,8.4942,10.89,2023,2
7065,AMER-2020-106726,2020-12-06,Claire Carr,United States,New York City,AMER,NAMER,Caterpillar,Manufacturing,Strategic,Marketing Suite - Gold,1261.33,7,0.0,327.9458,180.19,2020,12
7066,AMER-2022-147473,2022-05-31,Joan Watson,United States,New York City,AMER,NAMER,Johnson & Johnson,Healthcare,Enterprise,Support,38.88,6,0.0,18.6624,6.48,2022,5
7067,APJ-2022-114209,2022-05-22,Grace Duncan,Japan,Aichi,APJ,JAPN,Allianz,Finance,Strategic,ContactMatcher,1.964,2,0.8,-3.2406,4.910000000000001,2022,5
7068,APJ-2022-114209,2022-05-22,Grace Duncan,Japan,Aichi,APJ,JAPN,Allianz,Finance,Strategic,Support,82.656,9,0.2,30.996,11.48,2022,5
7069,AMER-2020-141901,2020-08-09,Jonathan Brown,United States,Philadelphia,AMER,NAMER,Oracle,Tech,SMB,Support,5.98,1,0.0,2.691,5.98,2020,8
7070,APJ-2022-164490,2022-09-06,Molly Watson,Australia,Sydney,APJ,ANZ,Philip Morris International,Consumer Products,Enterprise,Support,9.248,2,0.2,3.3524,5.779999999999999,2022,9
7071,APJ-2022-112256,2022-07-24,Evan Ince,Japan,Sapporo,APJ,JAPN,Banco Santander,Finance,SMB,ChatBot Plugin,4.448,2,0.2,0.3336,2.7800000000000002,2022,7
7072,APJ-2022-112256,2022-07-24,Evan Ince,Japan,Sapporo,APJ,JAPN,Banco Santander,Finance,SMB,Support,5.184,1,0.2,1.8144,6.4799999999999995,2022,7
7073,APJ-2022-112256,2022-07-24,Evan Ince,Japan,Sapporo,APJ,JAPN,Banco Santander,Finance,SMB,ChatBot Plugin,175.92,5,0.2,15.393,43.98,2022,7
7074,APJ-2022-112256,2022-07-24,Evan Ince,Japan,Sapporo,APJ,JAPN,Banco Santander,Finance,SMB,ContactMatcher,4.752,4,0.8,-8.316,5.940000000000001,2022,7
7075,APJ-2022-112256,2022-07-24,Evan Ince,Japan,Sapporo,APJ,JAPN,Banco Santander,Finance,SMB,Support,13.344,2,0.2,1.0008,8.34,2022,7
7076,AMER-2022-167416,2022-05-13,Max Morgan,Canada,Toronto,AMER,NAMER,Tyson Foods,Consumer Products,SMB,SaaS Connector Pack - Gold,54.9,5,0.0,26.901,10.98,2022,5
7077,EMEA-2022-106950,2022-09-03,Kimberly Manning,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,Healthcare,SMB,ContactMatcher,22.911,7,0.7,-17.5651,10.909999999999998,2022,9
7078,EMEA-2022-106950,2022-09-03,Kimberly Manning,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,Healthcare,SMB,OneView,309.456,9,0.2,34.8138,42.98,2022,9
7079,EMEA-2022-106950,2022-09-03,Kimberly Manning,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,Healthcare,SMB,ChatBot Plugin,19.456,4,0.2,3.4048,6.079999999999999,2022,9
7080,EMEA-2022-106950,2022-09-03,Kimberly Manning,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,Healthcare,SMB,ContactMatcher,472.518,3,0.4,-149.6307,262.51,2022,9
7081,EMEA-2022-106950,2022-09-03,Kimberly Manning,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,Healthcare,SMB,Data Smasher,1012.68,3,0.2,303.804,421.95,2022,9
7082,EMEA-2022-106950,2022-09-03,Kimberly Manning,Sweden,Stockholm,EMEA,NOR,AmerisourceBergen,Healthcare,SMB,ContactMatcher,17.22,5,0.7,-12.628,11.479999999999997,2022,9
7083,AMER-2023-118724,2023-07-22,Peter Hart,United States,Columbus,AMER,NAMER,Valero Energy,Energy,Strategic,ChatBot Plugin,3.52,2,0.0,1.6896,1.76,2023,7
7084,AMER-2023-118724,2023-07-22,Peter Hart,United States,Columbus,AMER,NAMER,Valero Energy,Energy,Strategic,Site Analytics,1626.192,9,0.2,121.9644,225.86,2023,7
7085,EMEA-2023-112004,2023-09-26,Diana Taylor,France,Lyon,EMEA,EU-WEST,Kroger,Retail,Strategic,ContactMatcher,8.595,5,0.7,-6.303,5.7299999999999995,2023,9
7086,EMEA-2023-112004,2023-09-26,Diana Taylor,France,Lyon,EMEA,EU-WEST,Kroger,Retail,Strategic,Support,190.896,2,0.2,-42.9516,119.30999999999999,2023,9
7087,AMER-2023-143175,2023-08-04,Julian Morrison,United States,New York City,AMER,NAMER,FedEx,Transportation,SMB,Marketing Suite - Gold,99.87,3,0.0,23.9688,33.29,2023,8
7088,EMEA-2021-105844,2021-10-25,Justin Pullman,Israel,Jerusalem,EMEA,EU-EAST,HonHai Precision Industry,Tech,SMB,ChatBot Plugin,79.36,4,0.0,23.808,19.84,2021,10
7089,AMER-2023-118864,2023-06-16,Zoe Avery,United States,New York City,AMER,NAMER,Apple,Tech,Strategic,Site Analytics,119.96,1,0.2,7.4975,149.95,2023,6
7090,EMEA-2021-119480,2021-01-09,Alexander Martin,Ireland,Dublin,EMEA,UKIR,General Electric,Finance,SMB,Support,106.32,3,0.0,49.9704,35.44,2021,1
7091,EMEA-2021-119480,2021-01-09,Alexander Martin,Ireland,Dublin,EMEA,UKIR,General Electric,Finance,SMB,OneView,163.44,3,0.0,45.7632,54.48,2021,1
7092,EMEA-2021-119480,2021-01-09,Alexander Martin,Ireland,Dublin,EMEA,UKIR,General Electric,Finance,SMB,ChatBot Plugin,42.76,2,0.0,11.1176,21.38,2021,1
7093,EMEA-2021-119480,2021-01-09,Alexander Martin,Ireland,Dublin,EMEA,UKIR,General Electric,Finance,SMB,Support,51.55,5,0.0,24.2285,10.309999999999999,2021,1
7094,APJ-2021-153374,2021-02-09,John Dyer,Australia,Melbourne,APJ,ANZ,BMW,Manufacturing,SMB,Data Smasher,479.952,6,0.2,89.991,99.99,2021,2
7095,EMEA-2022-101980,2022-08-20,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,SMB,ContactMatcher,146.688,6,0.2,55.008,30.56,2022,8
7096,EMEA-2022-101980,2022-08-20,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,SMB,ContactMatcher,276.784,2,0.2,89.9548,172.98999999999998,2022,8
7097,EMEA-2022-101980,2022-08-20,Simon Payne,United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,SMB,ContactMatcher,25.32,5,0.2,9.1785,6.33,2022,8
7098,EMEA-2023-144596,2023-11-07,Liam Clarkson,United Kingdom,London,EMEA,UKIR,News Corp.,Misc,SMB,Support,318.96,9,0.0,149.9112,35.44,2023,11
7099,EMEA-2021-124933,2021-12-26,Andrea Rampling,United Kingdom,London,EMEA,UKIR,Aviva,Finance,SMB,Support,212.64,6,0.0,99.9408,35.44,2021,12
7100,AMER-2020-159625,2020-11-23,Sue Ince,Chile,Puente Alto,AMER,LATAM,Wells Fargo,Finance,SMB,SaaS Connector Pack - Gold,23.472,3,0.2,8.802,9.78,2020,11
7101,APJ-2022-144337,2022-08-02,Peter Peake,Japan,Fukuoka,APJ,JAPN,Nestle,Consumer Products,Strategic,Support,19.648,2,0.2,6.6312,12.28,2022,8
7102,EMEA-2020-117478,2020-09-21,Lauren Peters,France,Paris,EMEA,EU-WEST,FedEx,Transportation,SMB,ContactMatcher,6.57,3,0.7,-5.037,7.3,2020,9
7103,AMER-2023-147410,2023-09-05,Jonathan Gibson,United States,Atlanta,AMER,NAMER,Ford Motor,Manufacturing,SMB,Marketing Suite - Gold,421.1,2,0.0,105.275,210.55,2023,9
7104,AMER-2023-128944,2023-06-20,Penelope Terry,Mexico,Monterrey,AMER,LATAM,ConocoPhillips,Energy,Strategic,FinanceHub,760.116,6,0.3,-43.4352,180.98000000000002,2023,6
7105,AMER-2023-128944,2023-06-20,Penelope Terry,Mexico,Monterrey,AMER,LATAM,ConocoPhillips,Energy,Strategic,SaaS Connector Pack,38.784,3,0.2,7.272,16.16,2023,6
7106,AMER-2023-128944,2023-06-20,Penelope Terry,Mexico,Monterrey,AMER,LATAM,ConocoPhillips,Energy,Strategic,Data Smasher,122.328,9,0.2,1.5291,16.99,2023,6
7107,EMEA-2022-109666,2022-04-20,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,Consumer Products,SMB,Site Analytics,25.98,2,0.0,0.7794,12.99,2022,4
7108,EMEA-2022-109666,2022-04-20,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,Consumer Products,SMB,ChatBot Plugin,3.28,2,0.0,1.476,1.64,2022,4
7109,EMEA-2022-109666,2022-04-20,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,Consumer Products,SMB,Marketing Suite - Gold,459.88,4,0.0,13.7964,114.97,2022,4
7110,EMEA-2022-109666,2022-04-20,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,Consumer Products,SMB,Support,7.76,2,0.0,2.2504,3.88,2022,4
7111,EMEA-2022-109666,2022-04-20,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,Consumer Products,SMB,ChatBot Plugin,71.96,2,0.0,17.99,35.98,2022,4
7112,EMEA-2022-109666,2022-04-20,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,Consumer Products,SMB,Support,54.9,5,0.0,15.372,10.98,2022,4
7113,EMEA-2022-109666,2022-04-20,Stewart Wilson,United Kingdom,London,EMEA,UKIR,Mondelez International,Consumer Products,SMB,ContactMatcher,9.28,2,0.2,3.248,5.799999999999999,2022,4
7114,EMEA-2022-102239,2022-05-06,Evan Ross,Israel,Jerusalem,EMEA,EU-EAST,Sysco,Consumer Products,Strategic,ContactMatcher,1685.88,6,0.0,320.3172,280.98,2022,5
7115,EMEA-2022-102239,2022-05-06,Evan Ross,Israel,Jerusalem,EMEA,EU-EAST,Sysco,Consumer Products,Strategic,ContactMatcher,5.728,2,0.2,2.0048,3.5799999999999996,2022,5
7116,AMER-2020-143168,2020-10-18,Anna Clarkson,Canada,Toronto,AMER,NAMER,Allianz,Finance,SMB,Support,61.96,2,0.0,27.882,30.98,2020,10
7117,AMER-2020-143168,2020-10-18,Anna Clarkson,Canada,Toronto,AMER,NAMER,Allianz,Finance,SMB,ContactMatcher,1.344,1,0.2,0.4704,1.68,2020,10
7118,EMEA-2023-104906,2023-02-14,Anna Reid,United Kingdom,London,EMEA,UKIR,China National Petroleum,Energy,Strategic,Support,17.94,3,0.0,8.7906,5.98,2023,2
